cart_id,session_id,user_id,cart_value,items
30877,56252,8995,311.94,2
30878,56255,8996,289.31,1
30879,56256,8996,220.7,2
30880,56257,8996,267.42,7
30881,56258,8996,284.82,2
30882,56259,8996,249.11,6
30883,56260,8997,461.94,12
30884,56261,8997,264.54,11
30885,56263,8997,479.28,7
30886,56265,8997,491.22,9
30887,56271,8997,419.94,10
30888,56273,8998,290.69,2
30889,56275,8998,271.72,8
30890,56278,8998,376.39,11
30891,56279,8999,323.64,3
30892,56280,8999,338.1,6
30893,56282,8999,434.87,8
30894,56283,8999,207.74,1
30895,56284,9000,313.69,6
30896,56285,9000,315.42,7
30897,56286,9000,331.91,5
30898,56288,9000,401.85,5
30899,56290,9000,535.86,5
30900,56291,9000,301.91,2
30901,56293,9001,381.15,9
30902,56295,9001,234.45,6
30903,56297,9001,330.3,12
30904,56298,9001,448.0,2
30905,56300,9002,345.55,8
30906,56301,9002,482.52,5
30907,56303,9002,265.47,10
30908,56305,9002,340.12,6
30909,56308,9003,197.28,10
30910,56309,9003,418.41,8
30911,56311,9004,220.5,5
30912,56312,9004,330.5,11
30913,56314,9004,498.2,9
30914,56317,9004,372.84,3
30915,56319,9005,247.72,1
30916,56322,9006,124.67,12
30917,56323,9006,221.82,4
30918,56325,9006,362.36,2
30919,56326,9006,396.23,7
30920,56329,9007,314.51,5
30921,56330,9007,211.0,12
30922,56334,9007,291.98,4
30923,56335,9007,296.47,8
30924,56336,9007,424.86,10
30925,56337,9007,399.14,8
30926,56338,9007,347.05,3
30927,56339,9007,415.29,6
30928,56342,9008,353.94,8
30929,56343,9008,417.41,5
30930,56344,9008,366.69,7
30931,56346,9008,354.41,11
30932,56348,9009,316.89,12
30933,56350,9009,493.76,3
30934,56354,9009,360.63,8
30935,56355,9009,287.04,12
30936,56356,9010,204.44,1
30937,56357,9010,436.21,4
30938,56362,9011,307.9,10
30939,56364,9012,341.21,1
30940,56365,9012,456.66,9
30941,56366,9013,367.65,11
30942,56368,9013,366.75,9
30943,56369,9014,361.74,11
30944,56370,9014,335.06,9
30945,56372,9014,285.69,8
30946,56373,9014,363.3,5
30947,56374,9014,243.42,11
30948,56376,9014,288.24,2
30949,56377,9015,154.43,8
30950,56378,9015,241.42,5
30951,56382,9015,376.3,4
30952,56383,9015,372.57,5
30953,56384,9016,382.6,3
30954,56385,9016,50.0,5
30955,56389,9016,327.62,10
30956,56391,9016,415.54,11
30957,56392,9016,385.29,2
30958,56393,9016,312.88,7
30959,56396,9017,379.38,12
30960,56397,9017,229.37,7
30961,56399,9018,408.53,7
30962,56402,9018,297.83,4
30963,56403,9018,244.54,10
30964,56408,9018,316.27,8
30965,56409,9019,263.19,8
30966,56413,9019,213.62,6
30967,56414,9019,300.34,4
30968,56416,9019,345.04,1
30969,56417,9019,391.64,2
30970,56418,9020,361.82,10
30971,56419,9020,535.98,11
30972,56420,9020,344.09,4
30973,56421,9020,462.05,11
30974,56424,9021,341.55,2
30975,56425,9021,382.36,3
30976,56428,9021,323.21,10
30977,56433,9023,355.52,12
30978,56441,9024,371.89,9
30979,56442,9024,411.06,12
30980,56443,9024,171.95,8
30981,56444,9025,295.35,8
30982,56445,9025,231.58,2
30983,56446,9025,133.99,10
30984,56447,9025,370.35,11
30985,56448,9025,295.58,2
30986,56449,9025,266.7,8
30987,56451,9025,336.64,10
30988,56453,9026,384.24,2
30989,56457,9026,371.04,8
30990,56459,9027,267.64,5
30991,56460,9027,331.57,1
30992,56462,9027,399.26,4
30993,56465,9027,144.6,8
30994,56466,9027,235.59,10
30995,56467,9028,312.13,3
30996,56469,9028,184.8,5
30997,56470,9028,226.29,3
30998,56473,9029,436.87,4
30999,56475,9029,339.72,9
31000,56478,9029,317.1,1
31001,56479,9030,231.48,8
31002,56480,9030,282.57,1
31003,56487,9031,197.61,8
31004,56488,9031,293.6,7
31005,56489,9032,160.05,2
31006,56490,9032,437.67,8
31007,56492,9032,238.93,3
31008,56494,9033,227.72,5
31009,56495,9033,310.23,10
31010,56496,9033,356.72,11
31011,56497,9033,327.49,11
31012,56499,9033,383.26,7
31013,56500,9033,245.96,5
31014,56502,9033,331.2,3
31015,56504,9033,321.96,12
31016,56505,9033,358.2,12
31017,56508,9034,360.42,2
31018,56509,9034,395.38,12
31019,56512,9034,496.18,5
31020,56513,9034,308.1,12
31021,56515,9035,219.25,5
31022,56516,9035,272.81,2
31023,56520,9035,288.82,7
31024,56522,9036,380.13,12
31025,56523,9036,378.88,3
31026,56524,9036,343.15,4
31027,56525,9036,333.32,3
31028,56527,9037,292.1,10
31029,56528,9037,319.61,3
31030,56530,9037,207.71,6
31031,56532,9037,311.96,10
31032,56534,9037,338.1,3
31033,56535,9037,410.11,10
31034,56537,9038,183.2,9
31035,56539,9038,351.59,6
31036,56544,9039,480.43,3
31037,56545,9039,342.74,3
31038,56547,9039,304.4,3
31039,56548,9039,380.21,8
31040,56550,9039,323.05,1
31041,56552,9040,218.75,10
31042,56553,9040,313.55,8
31043,56554,9040,382.85,9
31044,56555,9041,126.9,5
31045,56557,9041,284.84,8
31046,56558,9041,205.29,2
31047,56559,9042,315.01,8
31048,56560,9042,372.02,5
31049,56562,9042,301.73,12
31050,56564,9043,274.42,5
31051,56565,9043,250.3,5
31052,56566,9043,251.1,3
31053,56567,9043,376.21,8
31054,56568,9043,369.72,11
31055,56570,9044,472.17,3
31056,56571,9045,363.34,10
31057,56574,9046,408.65,3
31058,56575,9046,223.03,7
31059,56576,9046,297.48,2
31060,56578,9046,213.09,4
31061,56580,9046,296.07,4
31062,56581,9047,268.47,4
31063,56583,9047,346.04,6
31064,56586,9048,314.52,4
31065,56588,9048,374.67,10
31066,56590,9048,426.25,9
31067,56591,9048,346.79,1
31068,56593,9048,313.49,12
31069,56594,9049,335.85,2
31070,56595,9049,485.69,5
31071,56596,9049,246.89,8
31072,56597,9049,322.85,12
31073,56600,9049,231.38,3
31074,56602,9050,290.4,10
31075,56603,9051,371.63,5
31076,56604,9051,352.64,4
31077,56606,9051,326.6,5
31078,56608,9051,185.3,7
31079,56609,9051,392.7,4
31080,56610,9051,438.05,10
31081,56614,9051,178.03,8
31082,56615,9051,374.13,4
31083,56616,9052,210.85,9
31084,56619,9052,409.2,5
31085,56620,9053,395.56,4
31086,56622,9053,442.55,6
31087,56623,9053,273.85,5
31088,56625,9053,265.26,8
31089,56626,9053,489.94,6
31090,56627,9053,304.52,5
31091,56630,9054,275.98,10
31092,56631,9054,249.66,7
31093,56632,9055,189.26,9
31094,56634,9056,286.98,8
31095,56635,9056,399.73,2
31096,56637,9057,190.74,2
31097,56638,9057,311.23,7
31098,56639,9057,323.34,8
31099,56640,9057,209.2,10
31100,56643,9057,195.6,4
31101,56648,9058,307.74,2
31102,56653,9059,413.29,4
31103,56654,9059,227.06,11
31104,56657,9059,274.92,11
31105,56658,9059,316.96,1
31106,56660,9059,461.15,3
31107,56661,9060,382.61,12
31108,56663,9060,458.48,7
31109,56666,9060,395.09,11
31110,56668,9060,411.41,9
31111,56670,9061,178.05,5
31112,56672,9061,88.94,11
31113,56673,9061,400.08,11
31114,56676,9062,353.48,12
31115,56677,9062,126.1,9
31116,56679,9062,247.04,1
31117,56680,9062,279.03,12
31118,56681,9063,388.77,2
31119,56683,9063,327.32,5
31120,56685,9064,396.04,4
31121,56687,9064,210.44,2
31122,56688,9064,168.18,2
31123,56689,9064,145.55,10
31124,56693,9064,364.12,4
31125,56696,9065,307.75,7
31126,56700,9065,330.4,7
31127,56703,9066,335.6,8
31128,56704,9066,134.45,8
31129,56707,9066,311.26,12
31130,56709,9066,411.72,5
31131,56711,9067,417.87,1
31132,56712,9067,256.54,11
31133,56713,9067,262.51,6
31134,56714,9067,358.3,11
31135,56715,9067,322.65,7
31136,56716,9067,206.52,7
31137,56717,9067,280.71,10
31138,56721,9068,383.79,9
31139,56724,9068,227.25,4
31140,56725,9068,493.28,3
31141,56732,9069,317.58,8
31142,56733,9069,281.31,5
31143,56734,9069,403.94,6
31144,56735,9069,351.11,11
31145,56737,9070,382.11,11
31146,56739,9070,174.39,5
31147,56740,9070,335.19,9
31148,56742,9070,383.52,10
31149,56744,9071,336.95,11
31150,56747,9073,394.38,3
31151,56749,9073,455.92,10
31152,56751,9073,388.66,4
31153,56754,9073,324.89,10
31154,56757,9074,469.7,4
31155,56759,9075,441.12,10
31156,56760,9075,411.26,5
31157,56761,9075,276.5,4
31158,56763,9075,244.08,5
31159,56766,9075,296.33,5
31160,56767,9075,355.86,12
31161,56768,9076,275.12,4
31162,56770,9076,333.83,2
31163,56771,9076,351.02,5
31164,56772,9076,429.24,3
31165,56775,9076,473.6,7
31166,56781,9077,323.09,6
31167,56785,9078,249.86,2
31168,56786,9078,392.58,9
31169,56787,9079,261.62,9
31170,56790,9080,222.32,3
31171,56791,9080,433.92,10
31172,56793,9080,269.81,6
31173,56794,9080,431.01,8
31174,56795,9080,211.08,3
31175,56796,9080,391.78,5
31176,56798,9080,492.06,11
31177,56800,9081,201.67,2
31178,56801,9081,372.3,8
31179,56805,9081,280.62,6
31180,56808,9082,236.48,10
31181,56809,9082,596.14,4
31182,56813,9083,222.45,8
31183,56814,9083,368.67,5
31184,56815,9083,240.82,3
31185,56816,9083,332.58,7
31186,56820,9084,329.11,7
31187,56821,9084,374.88,9
31188,56823,9084,315.56,1
31189,56824,9084,318.36,6
31190,56826,9085,351.43,10
31191,56830,9086,363.07,4
31192,56832,9086,405.01,3
31193,56833,9087,281.78,6
31194,56834,9088,202.78,7
31195,56835,9088,250.48,6
31196,56836,9088,363.89,1
31197,56841,9088,215.1,12
31198,56844,9089,211.23,7
31199,56846,9089,231.68,2
31200,56848,9089,259.81,7
31201,56851,9090,239.98,12
31202,56853,9090,325.15,12
31203,56859,9092,307.67,9
31204,56860,9092,370.73,9
31205,56861,9092,254.19,1
31206,56863,9093,384.69,7
31207,56866,9094,234.2,2
31208,56873,9095,502.01,10
31209,56874,9095,190.58,10
31210,56877,9096,323.07,11
31211,56879,9096,354.51,12
31212,56880,9096,388.31,9
31213,56881,9096,161.74,10
31214,56883,9096,212.46,2
31215,56884,9096,307.21,12
31216,56885,9096,266.25,12
31217,56886,9096,371.5,6
31218,56887,9097,278.84,4
31219,56889,9097,381.18,8
31220,56891,9098,168.46,7
31221,56893,9098,428.03,11
31222,56895,9098,462.99,7
31223,56896,9098,434.12,2
31224,56899,9098,367.89,2
31225,56900,9099,213.58,12
31226,56901,9099,302.18,4
31227,56903,9099,289.27,9
31228,56905,9099,319.67,4
31229,56907,9099,276.77,1
31230,56908,9100,344.3,8
31231,56911,9100,238.94,4
31232,56912,9100,200.44,10
31233,56914,9100,357.15,10
31234,56915,9100,368.9,12
31235,56918,9101,219.19,7
31236,56922,9101,339.18,7
31237,56924,9101,426.91,6
31238,56925,9102,319.24,10
31239,56927,9102,377.88,1
31240,56929,9102,166.0,7
31241,56930,9102,299.82,1
31242,56931,9102,299.9,8
31243,56932,9102,372.99,7
31244,56934,9103,332.21,10
31245,56936,9104,397.27,11
31246,56937,9104,218.39,3
31247,56942,9105,256.74,10
31248,56943,9105,394.33,3
31249,56944,9105,384.86,5
31250,56946,9105,264.78,4
31251,56948,9105,301.27,3
31252,56949,9105,273.93,12
31253,56950,9105,163.13,11
31254,56951,9105,336.02,7
31255,56952,9105,209.16,12
31256,56955,9105,304.24,5
31257,56959,9106,258.36,12
31258,56960,9107,292.72,8
31259,56962,9107,490.38,3
31260,56964,9107,157.14,1
31261,56965,9107,515.58,11
31262,56967,9107,316.56,10
31263,56973,9109,377.49,6
31264,56976,9110,184.11,10
31265,56978,9110,424.52,12
31266,56984,9111,313.82,8
31267,56987,9111,271.65,7
31268,56988,9112,263.62,2
31269,56989,9112,136.48,5
31270,56990,9112,229.73,9
31271,56994,9112,234.56,12
31272,56995,9113,228.3,10
31273,56999,9113,407.62,3
31274,57001,9113,350.56,10
31275,57003,9114,442.48,11
31276,57005,9114,173.87,11
31277,57008,9114,239.21,3
31278,57009,9114,346.84,7
31279,57011,9115,259.41,6
31280,57012,9116,262.15,4
31281,57013,9116,348.8,3
31282,57014,9116,251.35,6
31283,57017,9116,121.73,6
31284,57018,9116,258.9,12
31285,57019,9117,430.11,5
31286,57021,9118,316.88,10
31287,57022,9118,297.2,9
31288,57023,9118,369.87,7
31289,57024,9118,279.48,12
31290,57025,9118,96.16,10
31291,57028,9120,183.61,7
31292,57033,9121,255.58,10
31293,57035,9121,322.58,1
31294,57038,9122,424.05,12
31295,57039,9122,263.74,5
31296,57042,9123,420.18,11
31297,57043,9123,406.56,6
31298,57044,9123,263.46,3
31299,57046,9123,342.64,4
31300,57047,9124,360.45,7
31301,57048,9124,363.13,3
31302,57049,9124,304.21,1
31303,57050,9124,378.41,7
31304,57052,9124,448.14,5
31305,57053,9124,523.51,6
31306,57054,9124,348.97,10
31307,57055,9124,330.78,11
31308,57056,9125,287.41,9
31309,57058,9126,256.57,9
31310,57060,9127,175.46,3
31311,57061,9127,166.24,4
31312,57062,9127,381.18,10
31313,57064,9127,267.3,1
31314,57067,9127,265.01,10
31315,57068,9127,328.53,7
31316,57069,9128,406.43,4
31317,57070,9128,282.83,12
31318,57072,9128,115.19,5
31319,57073,9129,204.29,5
31320,57074,9129,494.43,9
31321,57075,9129,452.7,4
31322,57077,9130,505.26,4
31323,57078,9130,314.16,5
31324,57081,9131,231.93,11
31325,57082,9131,311.26,12
31326,57084,9132,267.47,4
31327,57086,9132,468.18,10
31328,57088,9132,296.49,5
31329,57089,9133,613.48,1
31330,57090,9133,379.31,1
31331,57091,9133,446.3,10
31332,57092,9133,174.59,11
31333,57093,9133,504.25,4
31334,57097,9134,318.13,1
31335,57100,9134,295.75,11
31336,57102,9134,231.47,3
31337,57103,9134,200.43,8
31338,57105,9135,353.06,5
31339,57106,9135,227.34,4
31340,57110,9136,434.34,4
31341,57114,9136,291.7,4
31342,57115,9137,304.85,1
31343,57116,9137,224.91,7
31344,57118,9137,381.31,11
31345,57119,9137,287.69,4
31346,57120,9137,257.34,4
31347,57124,9137,236.2,9
31348,57125,9137,408.6,6
31349,57128,9138,327.7,9
31350,57129,9138,286.64,12
31351,57131,9138,413.39,5
31352,57133,9138,340.38,7
31353,57137,9139,328.28,8
31354,57138,9139,265.37,2
31355,57139,9140,383.02,5
31356,57141,9140,387.2,8
31357,57142,9140,345.64,6
31358,57144,9140,328.72,4
31359,57148,9142,488.98,6
31360,57150,9142,243.94,11
31361,57151,9142,290.46,6
31362,57152,9142,242.69,10
31363,57155,9142,335.84,5
31364,57156,9143,230.92,10
31365,57158,9143,291.92,8
31366,57159,9143,395.77,11
31367,57160,9143,224.41,5
31368,57161,9143,395.39,12
31369,57167,9144,217.98,11
31370,57168,9144,336.17,1
31371,57170,9144,356.49,4
31372,57171,9144,414.84,8
31373,57172,9144,401.24,6
31374,57176,9144,242.43,6
31375,57178,9145,343.86,6
31376,57179,9146,248.41,5
31377,57180,9146,373.28,9
31378,57182,9146,413.51,3
31379,57183,9146,316.0,6
31380,57184,9146,322.45,10
31381,57185,9146,312.89,9
31382,57186,9146,272.21,2
31383,57189,9147,260.1,11
31384,57191,9147,407.55,5
31385,57192,9147,297.99,8
31386,57195,9147,332.27,1
31387,57196,9147,374.01,8
31388,57197,9147,339.81,9
31389,57199,9147,258.42,2
31390,57203,9148,314.47,9
31391,57204,9148,374.37,10
31392,57205,9148,351.31,9
31393,57207,9148,198.44,11
31394,57208,9148,189.71,12
31395,57209,9149,255.19,1
31396,57210,9149,292.06,8
31397,57211,9149,258.83,6
31398,57212,9149,162.89,3
31399,57214,9149,198.04,8
31400,57216,9149,286.15,4
31401,57218,9150,469.52,6
31402,57219,9150,524.84,1
31403,57220,9150,376.01,10
31404,57221,9150,304.78,7
31405,57226,9151,323.03,11
31406,57227,9151,327.85,12
31407,57228,9152,345.01,9
31408,57229,9152,307.73,1
31409,57230,9152,278.82,10
31410,57231,9152,473.62,3
31411,57232,9152,208.89,6
31412,57235,9153,402.64,4
31413,57236,9153,159.71,1
31414,57237,9153,359.16,4
31415,57238,9153,171.97,1
31416,57240,9153,488.36,4
31417,57242,9153,252.4,6
31418,57243,9153,333.25,4
31419,57244,9153,404.93,10
31420,57245,9153,222.14,11
31421,57247,9154,329.07,5
31422,57250,9154,294.12,12
31423,57252,9154,409.38,7
31424,57253,9154,412.59,6
31425,57255,9154,351.63,1
31426,57256,9155,199.53,12
31427,57259,9155,274.87,12
31428,57260,9155,312.07,9
31429,57261,9156,433.2,8
31430,57262,9156,195.06,4
31431,57263,9156,296.04,2
31432,57267,9156,436.99,1
31433,57268,9157,300.47,2
31434,57269,9157,319.42,9
31435,57270,9157,153.93,9
31436,57271,9158,278.6,7
31437,57275,9158,369.96,6
31438,57276,9158,247.96,2
31439,57278,9158,162.38,11
31440,57279,9158,233.5,6
31441,57280,9158,433.76,6
31442,57281,9159,353.06,4
31443,57284,9159,400.29,4
31444,57286,9159,373.88,12
31445,57287,9159,544.08,5
31446,57289,9159,411.69,9
31447,57290,9159,316.73,11
31448,57291,9160,297.07,6
31449,57292,9160,363.49,11
31450,57296,9161,429.22,3
31451,57297,9161,245.37,6
31452,57298,9161,360.7,11
31453,57300,9161,337.09,6
31454,57301,9161,348.41,7
31455,57304,9161,292.62,3
31456,57309,9162,371.43,9
31457,57312,9163,437.84,1
31458,57313,9163,352.74,6
31459,57316,9164,159.37,2
31460,57317,9165,235.44,8
31461,57318,9165,475.09,8
31462,57319,9165,212.53,5
31463,57320,9165,206.85,10
31464,57321,9165,267.16,12
31465,57322,9165,250.98,6
31466,57324,9165,321.13,5
31467,57327,9166,361.63,8
31468,57328,9166,357.16,3
31469,57329,9166,276.89,8
31470,57330,9166,272.19,12
31471,57331,9166,290.94,10
31472,57332,9166,432.06,4
31473,57335,9167,279.78,8
31474,57337,9167,353.02,11
31475,57339,9168,308.88,12
31476,57340,9168,271.12,6
31477,57341,9168,393.65,3
31478,57342,9168,266.0,7
31479,57343,9168,341.35,9
31480,57344,9168,377.93,2
31481,57345,9168,359.15,5
31482,57347,9168,349.36,8
31483,57348,9168,325.12,4
31484,57350,9168,330.54,6
31485,57351,9168,317.93,7
31486,57353,9168,274.24,6
31487,57357,9170,266.24,7
31488,57358,9170,318.83,6
31489,57359,9170,334.96,3
31490,57360,9170,343.3,6
31491,57361,9170,372.89,5
31492,57362,9170,217.54,7
31493,57363,9170,352.11,11
31494,57364,9170,348.36,2
31495,57369,9171,349.59,9
31496,57371,9171,358.25,5
31497,57375,9172,253.15,6
31498,57376,9172,339.24,11
31499,57378,9172,340.98,8
31500,57379,9172,167.71,2
31501,57380,9172,447.21,8
31502,57381,9172,240.22,9
31503,57387,9173,340.72,11
31504,57388,9173,130.0,1
31505,57389,9173,417.46,7
31506,57390,9173,266.17,3
31507,57391,9174,282.64,3
31508,57396,9174,231.11,5
31509,57397,9174,275.49,2
31510,57398,9174,331.29,9
31511,57399,9174,459.99,9
31512,57401,9174,398.98,7
31513,57402,9174,396.14,5
31514,57405,9175,212.38,6
31515,57407,9175,340.45,6
31516,57408,9175,281.58,6
31517,57410,9176,220.5,3
31518,57411,9176,262.25,12
31519,57413,9176,321.8,10
31520,57414,9176,286.34,12
31521,57415,9176,347.94,5
31522,57419,9176,207.63,6
31523,57421,9177,534.63,4
31524,57422,9177,339.94,2
31525,57426,9177,276.64,2
31526,57427,9177,290.98,8
31527,57430,9178,190.32,1
31528,57436,9178,181.62,2
31529,57438,9178,302.89,10
31530,57439,9179,339.21,9
31531,57441,9179,204.0,11
31532,57442,9179,239.11,11
31533,57443,9179,331.15,1
31534,57445,9180,224.6,5
31535,57446,9180,400.95,5
31536,57448,9181,347.14,12
31537,57449,9181,280.16,11
31538,57451,9181,333.15,11
31539,57452,9181,243.91,3
31540,57453,9181,244.6,12
31541,57454,9182,451.51,12
31542,57455,9182,470.04,6
31543,57458,9183,281.12,2
31544,57459,9183,321.03,9
31545,57460,9184,281.81,9
31546,57465,9185,421.68,5
31547,57468,9185,495.1,3
31548,57469,9186,266.75,8
31549,57471,9186,208.34,10
31550,57476,9186,401.63,6
31551,57477,9186,383.54,4
31552,57478,9186,435.4,4
31553,57479,9186,339.4,3
31554,57480,9186,134.39,10
31555,57481,9186,213.09,3
31556,57482,9186,484.09,2
31557,57484,9187,314.87,5
31558,57486,9187,241.62,3
31559,57487,9187,148.85,1
31560,57489,9188,363.21,12
31561,57491,9188,325.85,12
31562,57492,9188,209.13,3
31563,57494,9188,235.8,11
31564,57496,9188,248.28,1
31565,57498,9188,360.58,12
31566,57499,9188,472.61,6
31567,57500,9188,288.55,4
31568,57503,9189,467.11,10
31569,57504,9189,318.69,9
31570,57506,9189,246.19,4
31571,57508,9189,444.55,7
31572,57510,9190,362.89,2
31573,57511,9190,440.97,11
31574,57513,9190,353.92,10
31575,57514,9190,538.31,11
31576,57515,9191,344.75,11
31577,57516,9191,366.3,5
31578,57517,9191,255.23,10
31579,57522,9192,406.03,6
31580,57524,9192,307.89,10
31581,57526,9192,383.21,10
31582,57527,9192,450.08,7
31583,57528,9192,325.66,7
31584,57530,9193,382.55,9
31585,57532,9193,447.06,7
31586,57534,9193,231.09,5
31587,57536,9193,332.91,7
31588,57538,9194,173.67,10
31589,57539,9194,307.18,4
31590,57544,9195,404.59,3
31591,57546,9195,154.76,8
31592,57548,9195,243.27,9
31593,57550,9195,206.54,10
31594,57552,9195,396.21,3
31595,57553,9195,364.97,7
31596,57554,9196,424.88,1
31597,57556,9196,405.79,4
31598,57557,9196,271.69,5
31599,57560,9196,306.74,9
31600,57561,9196,286.06,12
31601,57563,9197,450.05,7
31602,57566,9197,368.44,12
31603,57571,9197,407.59,1
31604,57572,9197,386.02,9
31605,57574,9197,275.53,3
31606,57575,9197,238.11,2
31607,57576,9198,364.77,12
31608,57578,9198,452.71,12
31609,57579,9198,349.79,4
31610,57581,9198,213.21,10
31611,57585,9198,370.85,7
31612,57586,9198,273.18,5
31613,57589,9199,162.35,10
31614,57590,9199,465.19,11
31615,57591,9199,245.91,9
31616,57593,9199,436.15,7
31617,57597,9199,444.1,5
31618,57598,9200,356.71,4
31619,57600,9201,243.33,10
31620,57601,9201,426.11,7
31621,57603,9201,247.33,1
31622,57604,9202,315.89,6
31623,57606,9202,298.23,11
31624,57607,9202,285.44,7
31625,57609,9202,341.89,7
31626,57614,9203,168.63,7
31627,57615,9203,258.54,8
31628,57620,9204,238.72,5
31629,57621,9204,369.32,6
31630,57622,9204,383.55,5
31631,57624,9204,302.03,11
31632,57625,9204,375.56,10
31633,57626,9205,313.98,4
31634,57627,9205,293.84,1
31635,57629,9205,349.22,7
31636,57633,9205,339.2,2
31637,57636,9206,224.55,12
31638,57637,9206,404.29,6
31639,57638,9206,191.05,2
31640,57639,9206,202.17,2
31641,57643,9206,227.69,2
31642,57644,9207,318.06,7
31643,57645,9207,460.98,12
31644,57647,9208,435.88,5
31645,57648,9208,237.67,8
31646,57650,9208,310.41,3
31647,57651,9208,208.52,1
31648,57652,9209,257.52,12
31649,57654,9209,493.63,6
31650,57657,9209,301.67,2
31651,57659,9209,426.19,5
31652,57660,9209,393.11,12
31653,57661,9209,258.74,6
31654,57662,9209,242.8,7
31655,57664,9210,316.21,4
31656,57666,9211,307.62,12
31657,57667,9211,400.16,1
31658,57668,9211,295.12,10
31659,57671,9211,399.49,5
31660,57672,9212,259.88,12
31661,57673,9212,322.47,7
31662,57675,9212,230.61,5
31663,57678,9212,166.81,10
31664,57682,9213,237.75,8
31665,57683,9213,365.41,11
31666,57684,9213,442.87,2
31667,57686,9213,307.21,7
31668,57687,9213,361.41,6
31669,57688,9213,290.47,3
31670,57689,9213,277.61,2
31671,57691,9214,419.9,2
31672,57694,9214,436.98,6
31673,57695,9215,447.08,10
31674,57696,9215,395.59,11
31675,57697,9215,291.53,2
31676,57698,9215,267.0,9
31677,57699,9216,170.41,12
31678,57700,9216,494.06,12
31679,57701,9216,186.03,7
31680,57702,9216,323.46,11
31681,57703,9216,175.91,6
31682,57704,9216,416.39,10
31683,57705,9217,354.53,7
31684,57706,9217,438.69,2
31685,57708,9217,339.08,1
31686,57709,9217,382.94,5
31687,57710,9217,351.72,2
31688,57711,9217,434.29,1
31689,57716,9219,351.72,7
31690,57724,9220,409.16,4
31691,57725,9220,501.77,10
31692,57726,9220,247.65,4
31693,57730,9220,254.0,9
31694,57731,9220,432.03,5
31695,57732,9220,342.34,7
31696,57735,9220,344.55,5
31697,57736,9220,379.37,4
31698,57737,9220,341.54,9
31699,57740,9220,177.15,10
31700,57741,9220,343.27,2
31701,57742,9220,221.57,3
31702,57743,9220,368.8,6
31703,57744,9221,362.15,4
31704,57745,9221,349.11,3
31705,57746,9221,309.08,2
31706,57748,9222,508.74,10
31707,57749,9222,522.21,9
31708,57750,9223,158.98,5
31709,57751,9223,277.36,12
31710,57753,9223,474.91,8
31711,57760,9224,411.11,9
31712,57761,9224,296.0,2
31713,57764,9225,429.3,7
31714,57765,9225,250.15,5
31715,57766,9226,256.43,5
31716,57768,9226,321.27,4
31717,57769,9226,364.77,5
31718,57771,9226,360.29,12
31719,57774,9226,344.59,4
31720,57775,9226,334.35,1
31721,57776,9226,304.58,7
31722,57777,9226,284.63,7
31723,57778,9227,320.28,3
31724,57779,9227,349.93,6
31725,57780,9228,248.16,5
31726,57782,9228,197.19,10
31727,57783,9228,328.07,11
31728,57784,9228,336.07,3
31729,57787,9229,288.77,4
31730,57788,9229,271.9,1
31731,57790,9229,335.32,9
31732,57794,9229,315.68,10
31733,57796,9230,314.06,11
31734,57797,9230,496.94,7
31735,57802,9230,155.34,7
31736,57803,9230,204.82,9
31737,57804,9230,304.93,5
31738,57805,9230,383.8,10
31739,57806,9230,257.21,11
31740,57807,9230,213.19,9
31741,57808,9230,304.18,3
31742,57809,9231,303.79,11
31743,57810,9231,165.5,8
31744,57813,9231,357.97,4
31745,57814,9231,306.19,7
31746,57816,9231,365.84,4
31747,57817,9231,360.38,3
31748,57819,9231,117.73,12
31749,57820,9232,316.77,6
31750,57821,9232,310.12,6
31751,57827,9233,278.21,10
31752,57829,9234,345.14,8
31753,57830,9234,289.65,5
31754,57832,9235,256.49,6
31755,57833,9235,297.95,3
31756,57835,9236,245.72,9
31757,57839,9236,328.65,1
31758,57841,9237,269.71,8
31759,57842,9237,292.2,9
31760,57844,9238,185.99,8
31761,57846,9238,217.89,12
31762,57850,9238,352.7,11
31763,57851,9239,433.45,7
31764,57853,9240,320.13,12
31765,57854,9240,470.41,11
31766,57856,9240,370.8,1
31767,57858,9240,297.41,9
31768,57860,9241,457.42,2
31769,57861,9241,247.95,2
31770,57863,9241,352.68,2
31771,57864,9241,338.21,11
31772,57865,9241,104.35,6
31773,57868,9242,295.05,8
31774,57869,9242,476.39,9
31775,57870,9242,276.39,6
31776,57873,9242,273.49,3
31777,57875,9242,368.47,7
31778,57876,9242,118.52,7
31779,57877,9242,390.27,6
31780,57878,9242,284.11,5
31781,57879,9242,225.28,1
31782,57880,9243,401.23,8
31783,57881,9243,358.68,12
31784,57883,9243,453.86,9
31785,57886,9244,353.67,10
31786,57889,9245,334.12,2
31787,57890,9245,340.93,8
31788,57891,9245,307.31,7
31789,57892,9245,233.75,3
31790,57894,9245,380.3,6
31791,57895,9245,308.65,11
31792,57897,9245,397.88,11
31793,57899,9245,259.61,10
31794,57900,9245,244.17,2
31795,57903,9246,329.06,10
31796,57904,9246,324.66,10
31797,57905,9246,338.97,6
31798,57906,9246,308.09,3
31799,57907,9247,422.6,8
31800,57908,9247,159.43,12
31801,57909,9247,269.45,4
31802,57910,9247,328.19,1
31803,57912,9247,328.18,5
31804,57913,9247,296.12,3
31805,57914,9247,232.73,12
31806,57915,9247,69.69,4
31807,57918,9247,391.66,5
31808,57919,9248,335.39,9
